Report Date: 10-10-2022 04:05:43 GMT
Customer: ArmorCode Inc
~~~SELECTED FILTERS~~~
~~~NOTE~~~
Affected resource column data might be trimmed for better visibility
* indicates the security group is unused
State : OPEN
Critical Count,High count,Medium Count,Low Count
6,24,19,155
Alert-Id,Rule-Id,Jira-Id,ServiceNow-Id,Severity,Description,Type,Compliance Tag,Alert Last Updated,Provider,Account,Affected Resources : First Seen : LastModifiedBy : SuppressNotes,Mitre Attack Technique Name,Mitre Attack Technique Id,Mitre Attack Technique Url
A-000007,AR-154,,,MEDIUM,Enable access logging for S3 buckets,Policy,"ACStaging,HIPAA,HIPAA final",2022-08-01 07:12:50,AWS,Armorcode-dev-qa,"am-users-keys : 2021-02-05 09:53:32 : Not Available : 
docs2.armorcode.ai : 2021-08-03 08:58:20 : devqa-dy-admin : 
armorcodealliance-laceworkcws-0415 : 2022-01-11 10:19:30 : devqa-lk-admin : 
avid-cloudtrail-034025401910 : 2020-10-23 07:27:17 : Not Available : 
bvpublicmay : 2022-05-25 10:44:54 : Not Available : 
config-bucket-034025401910 : 2022-05-18 11:28:02 : devqa-milind : 
armorcode-jenkins-artifacts : 2021-02-16 12:48:53 : Not Available : 
armorcode-qa-reports : 2021-03-05 12:05:41 : Not Available : 
docs.armorcode.ai : 2021-05-31 09:25:05 : devqa-dy-admin : 
gs-s3-data-push-test : 2020-10-23 07:27:17 : Not Available : 
inspector-s3 : 2022-05-05 09:28:12 : devqa-aditya : 
hubtest4 : 2022-05-26 03:04:41 : bhumita : 
aws-cloudtrail-logs-034025401910-f0a71b68 : 2022-02-24 13:33:30 : devqa-lk-admin : 
devv1.us-west-2.armorcode.ai : 2021-04-09 09:01:50 : Not Available : 
hubtest5 : 2022-05-26 06:07:40 : bhumita : 
bhumita28june : 2022-06-28 12:43:35 : bhumita : 
armorcode-dev-documents : 2021-03-15 06:58:45 : Not Available : 
darwin-devqa : 2022-03-09 11:15:35 : devqa-darwin-admin : 
armorcode-lacework-export-qa : 2022-07-25 10:31:48 : devqa-mayank.pande-admin : 
textract-console-us-west-2-69e2dc6e-ab11-45f8-a4bd-669c10bfeb33 : 2021-11-02 12:55:22 : devqa-dy-admin : 
cf-templates-acx5aqyku34j-us-east-2 : 2022-05-16 10:30:51 : bhumita : 
armorcode-stage-documents : 2021-04-29 06:01:41 : Not Available : 
qa-elasticsearch-slow-query-logs : 2021-10-07 10:03:12 : devqa-gs-admin : 
runbook-s3-data-dump-production : 2022-03-11 08:17:33 : devqa-abhinav-admin : 
qa-034025401910-efs-backup : 2021-04-13 09:01:26 : devqa-navin-admin : 
bvnonpublic : 2022-05-25 10:44:54 : bhumita : 
elasticbeanstalk-ap-south-1-034025401910 : 2020-10-23 07:27:17 : Not Available : 
bvhubtest3 : 2022-05-25 18:53:47 : bhumita : 
cf-templates-acx5aqyku34j-us-west-1 : 2022-05-16 09:29:57 : bhumita : 
runbook-s3-data-dump-preprod : 2022-03-11 08:17:33 : devqa-abhinav-admin : 
hubtest6 : 2022-05-26 06:07:40 : bhumita : 
armorcode-034025401910-lambda-artifact : 2021-02-12 07:23:34 : Not Available : 
darwin-devqa-mumbai : 2022-03-22 11:45:47 : devqa-darwin-admin : 
bhumitash : 2022-07-18 10:54:28 : bhumita : 
aws-cloudtrail-tenable-logs-034025401910-79581a79 : 2022-02-24 12:25:14 : devqa-lk-admin : 
armorcode-dev-reports : 2021-03-15 06:58:45 : Not Available : 
qa-automation-public : 2022-05-11 17:24:00 : devqa-mp-admin : 
testbucketguardduty : 2022-05-19 06:54:11 : devqa-navin-admin : 
darwin-devqa-tokyo : 2022-03-23 15:14:10 : devqa-darwin-admin : 
armorcode-cert-revocation-list : 2021-01-13 06:33:35 : Not Available : 
cf-templates-acx5aqyku34j-us-east-1 : 2021-09-16 15:53:29 : devqa-mayank.pande-admin : 
ac-22-logs : 2021-07-22 04:46:55 : Not Available : 
armorcodealliance-laceworkcws-e210 : 2022-01-11 11:20:20 : devqa-lk-admin : 
runbook-assume-qa : 2022-03-04 10:23:59 : Not Available : 
bvhubtest4 : 2022-05-26 03:04:41 : bhumita : 
cf-templates-acx5aqyku34j-ap-south-1 : 2022-07-15 12:08:06 : bhumita : 
bhumitaguardduty2 : 2022-06-16 05:32:46 : bhumita : 
runbook-s3-preprod-temp : 2022-04-01 07:47:24 : devqa-mp-admin : 
armorcode-qa-documents : 2021-03-05 12:05:41 : Not Available : 
bvguradduty : 2022-07-15 11:00:02 : bhumita : 
qa.us-west-2.armorcode.ai : 2021-03-05 12:05:41 : Not Available : 
dev-034025401910-efs-backup : 2021-04-13 06:58:10 : Not Available : 
armorcode : 2021-09-09 04:45:08 : devqa-mp-admin : 
dev-osquery.us-west-2.armorcode.ai : 2022-08-01 07:12:47 : devqa-navin-admin : 
bvhubtest2 : 2022-05-25 18:53:47 : bhumita : 
dj.bucket.armorcode : 2020-10-23 07:27:17 : Not Available : 
am-terraformstate-034025401910-us-west-2 : 2021-01-19 10:16:14 : Not Available : 
armorcodealliance-laceworkcws-43fa : 2022-01-11 12:21:00 : Not Available : 
qa-automation-private : 2022-05-11 17:24:00 : devqa-mp-admin : 
bvmay2 : 2022-05-25 11:45:54 : bhumita : 
elasticbeanstalk-us-east-2-034025401910 : 2020-10-23 07:27:17 : Not Available : 
cf-templates-acx5aqyku34j-us-west-2 : 2021-08-04 05:27:13 : devqa-dy-admin : 
armorcodealliance-laceworkcws-bf22 : 2022-01-05 12:00:55 : devqa-lk-admin : 
cf-templates-acx5aqyku34j-ap-northeast-3 : 2022-07-15 12:08:06 : bhumita : 
",,,
A-000018,AR-201,,,MEDIUM,Ensure the default security group of every VPC restricts all traffic,Policy,"ACStaging,CIS 1.3",2021-11-09 06:04:04,AWS,Armorcode-dev-qa,"'default' security group (sg-0820299f684825bbb*) for vpcId: vpc-0aa5f20e9a6b81297 contains inbound and outbound rules for region us-west-2.  : 2021-03-05 11:04:53 : Not Available : 
'default' security group (sg-0c7bcbbd9680278ea*) for vpcId: vpc-0f66b2f7fcfba41f8 contains [outbound] rules for region us-west-2.  : 2021-05-12 08:09:39 : Not Available : 
'default' security group (sg-07aff063d8e50cc3f*) for vpcId: vpc-08e82e16a118333da contains [outbound] rules for region us-east-2.  : 2021-03-20 03:28:59 : Not Available : 
'default' security group (sg-044af27e93d3cee4f*) for vpcId: vpc-0531ceee869a8847e contains inbound and outbound rules for region us-west-1.  : 2021-11-09 06:04:03 : Not Available : 
'default' security group (sg-05c3377d682a87e17*) for vpcId: vpc-02382b3af8d889343 contains inbound and outbound rules for region us-east-1.  : 2021-07-30 15:42:05 : Not Available : 
'default' security group (sg-098b42021a5ff4474*) for vpcId: vpc-066a955f647bc2033 contains inbound and outbound rules for region us-west-2.  : 2021-03-15 05:56:21 : devqa-navin-admin : 
'default' security group (sg-92e672ef*) for vpcId: vpc-caa505a1 contains inbound and outbound rules for region us-east-2.  : 2020-10-23 07:27:16 : Not Available : 
'default' security group (sg-02207a4516146d808*) for vpcId: vpc-0f8281e63cb4ca4bd contains [outbound] rules for region us-west-2.  : 2021-04-08 07:20:17 : Not Available : 
",Exploitation of Remote Services,T1210,https://attack.mitre.org/techniques/T1210/
A-000039,AR-1052,,,HIGH,Recommended usage of IMDS v2 instead of v1 for added security,Policy,ACStaging,2022-07-28 06:05:29,AWS,Armorcode-dev-qa,"Nginx-test-github(i-0ec05a0aad65c2847) : 2022-02-22 17:56:23 : Not Available : 
Dependency Tracker(i-02bf6b7dd136b20a3) : 2022-05-01 16:10:41 : devqa-lk-admin : 
Avocado-sample-ap(i-07f49bc26397ce469) : 2021-11-05 16:20:57 : devqa-dy-admin : 
dy-test-xsoar-demisto(i-0a8995d8fe3e72085) : 2021-12-11 20:33:45 : devqa-dy-admin : 
dev-grafana(i-038ce9c3c686188cd) : 2021-03-03 11:06:43 : Not Available : 
Bamboo(i-04ea1eca4cb490058) : 2021-10-19 06:54:17 : devqa-dy-admin : 
qa-ec2-oregon-cucumber-report(i-0ac09ae13ea760e5b) : 2022-05-20 11:34:30 : Not Available : 
Avocado-Server(i-0c56226b11ffe65a5) : 2021-11-05 16:20:57 : devqa-dy-admin : 
checkmarx-DB(i-01dd4a7ad4e14110e) : 2021-08-05 15:20:57 : Not Available : 
github-e3-17-aug-2(i-054e88fba4d5f9e20) : 2021-08-17 09:16:24 : Not Available : 
i-075ee1546e8d303eb(i-075ee1546e8d303eb) : 2021-11-09 06:04:03 : devqa-dy-admin : 
dev-osquery(i-022d9027c47862528) : 2022-07-26 09:07:13 : devqa-navin-admin : 
qa-prometheus(i-02b420d9f6450a6f0) : 2021-04-23 22:31:20 : Not Available : 
dev-osquery-test(i-08431f157c9499154) : 2022-07-28 06:05:28 : Not Available : 
dev-prometheus(i-0c03c25179d5d4253) : 2021-03-25 07:09:17 : Not Available : 
dev-jenkins(i-0d411ae3161c507c2) : 2021-02-26 10:04:20 : am-stg-jenkins-s3(i-0d411ae3161c507c2) : 
Github6(i-05c58d520db950cf7) : 2022-04-06 08:56:40 : devqa-abhinav-admin : 
checkmarx server(i-03ddf67e29b0a6c86) : 2021-03-15 04:54:56 : Not Available : 
",,,
A-000319,,,,LOW,18966 % increase in outbound traffic on destination port '443',Anomaly,,2022-08-10 08:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-08-10 07:30:00 to 2022-08-10 08:00:00
Total Traffic  : 14 GB
Expected Traffic  : 76 MB
Variation   : 18966 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [172.31.24.116, 172.31.25.227, 172.31.30.250, 172.31.10.21, 172.31.26.224]
Top Destination IPs   : [104.18.121.25, 104.18.125.25, 104.18.122.25, 104.18.123.25, 104.18.124.25]: : :",,,
A-000320,,,,LOW,805 % increase in outbound traffic on destination port '443',Anomaly,,2022-08-11 09:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-08-11 08:30:00 to 2022-08-11 09:00:00
Total Traffic  : 4 GB
Expected Traffic  : 520 MB
Variation   : 805 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [172.31.24.116, 172.31.25.227, 172.31.10.21, 172.31.26.224, 172.31.15.199]
Top Destination IPs   : [104.18.125.25, 104.18.122.25, 104.18.121.25, 104.18.174.23, 104.18.123.25]: : :",,,
A-000321,,,,LOW,4232 % increase in outbound traffic on destination port '443',Anomaly,,2022-08-12 09:40:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-08-12 09:00:00 to 2022-08-12 09:30:00
Total Traffic  : 16 GB
Expected Traffic  : 378 MB
Variation   : 4232 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [172.31.24.116, 172.31.21.62, 172.31.30.250, 172.31.25.227, 172.31.10.21]
Top Destination IPs   : [104.18.124.25, 104.18.123.25, 104.18.122.25, 142.250.191.144, 104.18.121.25]: : :",,,
A-000041,AR-254,,,LOW,Ensure every S3 bucket has a tag,Policy,ACStaging,2022-07-26 09:07:14,AWS,Armorcode-dev-qa,"hubtest4 : 2022-05-26 03:04:41 : bhumita : 
ac-22-logs : 2021-07-22 04:46:55 : Not Available : 
armorcode-stage-documents : 2021-04-29 06:01:41 : Not Available : 
elasticbeanstalk-us-east-2-034025401910 : 2020-10-23 07:27:18 : Not Available : 
runbook-assume-qa : 2022-03-04 10:23:59 : Not Available : 
devv1.us-west-2.armorcode.ai : 2021-04-09 09:01:50 : Not Available : 
bhumitash : 2022-07-18 10:54:28 : bhumita : 
bvnonpublic : 2022-05-25 10:44:54 : bhumita : 
armorcode-lacework-export-qa : 2022-07-25 10:31:48 : devqa-mayank.pande-admin : 
docs.armorcode.ai : 2021-05-31 09:25:05 : devqa-dy-admin : 
hubtest6 : 2022-05-26 06:07:40 : bhumita : 
armorcode : 2021-09-09 04:45:08 : devqa-mp-admin : 
avid-cloudtrail-034025401910 : 2020-10-23 07:27:18 : Not Available : 
cf-templates-acx5aqyku34j-us-east-1 : 2021-09-16 15:53:29 : devqa-mayank.pande-admin : 
armorcodealliance-laceworkcws-e210 : 2022-01-11 11:20:20 : devqa-lk-admin : 
qa-elasticsearch-slow-query-logs : 2021-10-07 10:03:12 : devqa-gs-admin : 
cf-templates-acx5aqyku34j-us-west-1 : 2022-05-16 09:29:57 : bhumita : 
config-bucket-034025401910 : 2022-05-18 11:28:02 : devqa-milind : 
am-terraformstate-034025401910-us-west-2 : 2021-01-19 10:16:14 : Not Available : 
armorcodealliance-laceworkcws-bf22 : 2022-01-05 12:00:55 : devqa-lk-admin : 
bvhubtest4 : 2022-05-26 03:04:41 : bhumita : 
qa-automation-public : 2022-05-11 17:24:00 : devqa-mp-admin : 
qa-automation-private : 2022-05-11 17:24:00 : devqa-mp-admin : 
gs-s3-data-push-test : 2020-10-23 07:27:18 : Not Available : 
am-users-keys : 2021-02-05 09:53:32 : Not Available : 
hubtest5 : 2022-05-26 06:07:40 : bhumita : 
textract-console-us-west-2-69e2dc6e-ab11-45f8-a4bd-669c10bfeb33 : 2021-11-02 12:55:22 : devqa-dy-admin : 
armorcodealliance-laceworkcws-43fa : 2022-04-06 17:05:12 : Not Available : 
bvhubtest2 : 2022-05-25 18:53:47 : bhumita : 
cf-templates-acx5aqyku34j-us-east-2 : 2022-05-16 10:30:52 : bhumita : 
qa.us-west-2.armorcode.ai : 2021-03-05 12:05:41 : Not Available : 
armorcode-jenkins-artifacts : 2021-02-16 12:48:52 : Not Available : 
darwin-devqa-tokyo : 2022-03-23 15:14:10 : devqa-darwin-admin : 
runbook-s3-data-dump-preprod : 2022-03-11 08:17:33 : devqa-abhinav-admin : 
bvpublicmay : 2022-05-25 10:44:54 : Not Available : 
runbook-s3-data-dump-production : 2022-03-11 08:17:33 : devqa-abhinav-admin : 
inspector-s3 : 2022-05-05 09:28:12 : devqa-aditya : 
bvhubtest3 : 2022-05-25 18:53:47 : bhumita : 
elasticbeanstalk-ap-south-1-034025401910 : 2020-10-23 07:27:18 : Not Available : 
cf-templates-acx5aqyku34j-ap-south-1 : 2022-07-15 12:08:06 : bhumita : 
darwin-devqa-mumbai : 2022-03-22 11:45:47 : devqa-darwin-admin : 
bhumitaguardduty2 : 2022-06-16 05:32:46 : bhumita : 
cf-templates-acx5aqyku34j-us-west-2 : 2021-08-04 05:27:13 : devqa-dy-admin : 
bvguradduty : 2022-07-15 11:00:02 : bhumita : 
runbook-s3-preprod-temp : 2022-04-01 07:47:24 : devqa-mp-admin : 
darwin-devqa : 2022-03-09 11:15:35 : devqa-darwin-admin : 
docs2.armorcode.ai : 2021-08-03 08:58:20 : devqa-dy-admin : 
bhumita28june : 2022-06-28 12:43:35 : bhumita : 
armorcode-cert-revocation-list : 2021-01-13 06:33:35 : Not Available : 
dev-034025401910-efs-backup : 2021-04-13 06:58:10 : Not Available : 
armorcodealliance-laceworkcws-0415 : 2022-01-11 10:19:30 : devqa-lk-admin : 
bvmay2 : 2022-05-25 11:45:54 : bhumita : 
aws-cloudtrail-logs-034025401910-f0a71b68 : 2022-02-24 13:33:30 : devqa-lk-admin : 
cf-templates-acx5aqyku34j-ap-northeast-3 : 2022-07-15 12:08:06 : bhumita : 
aws-cloudtrail-tenable-logs-034025401910-79581a79 : 2022-02-24 12:25:14 : devqa-lk-admin : 
",,,
A-000323,,,,LOW,2712 % increase in outbound traffic on destination port '443',Anomaly,,2022-08-15 10:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-08-15 09:30:00 to 2022-08-15 10:00:00
Total Traffic  : 8 GB
Expected Traffic  : 296 MB
Variation   : 2712 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [172.31.21.62, 172.31.24.116, 172.31.26.224, 172.31.19.162, 172.31.15.199]
Top Destination IPs   : [104.18.123.25, 104.18.121.25, 104.18.124.25, 104.18.122.25, 104.18.125.25]: : :",,,
A-000222,AR-556,,,LOW,Ensure S3 bucket access logging is enabled on the CloudTrail S3 bucket,Policy,"CIS 1.3,HIPAA,HIPAA final",2022-02-24 14:35:10,AWS,Armorcode-dev-qa,"Access Logging disabled for Cloud Trail bucket: 'aws-cloudtrail-logs-034025401910-f0a71b68'.  : 2022-02-24 14:35:08 : Not Available : 
Access Logging disabled for Cloud Trail bucket: 'avid-cloudtrail-034025401910'.  : 2022-02-24 14:35:08 : Not Available : 
",,,
A-000115,AR-267,,,HIGH,Ensure S3 buckets do not allow public write permission,Policy,ACStaging,2022-08-16 09:55:22,AWS,Armorcode-dev-qa,"qa-automation-public : 2022-05-11 17:24:00 : devqa-mp-admin : 
testbucketguardduty : 2022-08-16 09:55:21 : devqa-navin-admin : 
devv1.us-west-2.armorcode.ai : 2021-04-09 12:05:06 : Not Available : Accepted
docs.armorcode.ai : 2021-08-02 08:27:35 : devqa-dy-admin : Accepted
",,,
