Hostname,Distro,CVE ID,Compliance ID,Type,Severity,Packages,Source Package,Package Version,Package License,CVSS,Fix Status,Vulnerability Tags,Description,Cause,Published,Services,Cluster,Vulnerability Link,Agentless
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2018-10237,47,image,medium,com.google.guava_guava,,11.0.1,,5.90,fixed in 24.1.1,,"Unbounded memory allocation in Google Guava 11.0 through 24.x before 24.1.1 allows remote attackers to conduct denial of service attacks against servers that depend on this library and deserialize attacker-provided data, because the AtomicDoubleArray class (when serialized with Java serialization) and the CompoundOrdering class (when serialized with GWT serialization) perform eager allocation without appropriate checks on what a client has sent and whether the data size is reasonable.",,2018-04-26 21:29:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2018-10237,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-13936,47,image,high,org.apache.velocity_velocity,,1.7,,7.00,open,,An attacker that is able to modify Velocity templates may execute arbitrary Java code or run arbitrary system commands with the same privileges as the account running the Servlet container. This applies to applications that allow untrusted users to upload/modify velocity templates running Apache Velocity Engine versions up to 2.2.,,2021-03-10 08:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2020-13936,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-40152,47,image,low,com.fasterxml.woodstox_woodstox-core,,6.2.7,"The Apache License, Version 2.0",1.00,"fixed in 5.4.0, 6.4.0",,"Those using Woodstox to parse XML data may be vulnerable to Denial of Service attacks (DOS) if DTD support is enabled. If the parser is running on user supplied input, an attacker may supply content that causes the parser to crash by stackoverflow. This effect may support a denial of service attack.",,2022-09-16 10:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-40152,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-43767,411,image,medium,postgres,,11.7,,5.90,"fixed in 13.5, 12.9, 11.14,...",,"Odyssey passes to client unencrypted bytes from man-in-the-middle When Odyssey storage is configured to use the PostgreSQL server using \'trust\' authentication with a \'clientcert\' requirement or to use \'cert\' authentication, a man-in-the-middle attacker can inject false responses to the client\'s first few queries. Despite the use of SSL certificate verification and encryption, Odyssey will pass these results to client as if they originated from valid server. This is similar to CVE-2021-23222 for PostgreSQL.",,2022-08-25 18:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-43767,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-10733,411,image,high,postgres,,11.7,,7.30,"fixed in 12.3, 11.8, 10.13,...",,The Windows installer for PostgreSQL 9.5 - 12 invokes system-provided executables that do not have fully-qualified paths. Executables in the directory where the installer loads or the current working directory take precedence over the intended executables. An attacker having permission to add files into one of those directories can use this to execute arbitrary code with the installer\'s administrative rights.,,2020-09-16 15:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2020-10733,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-2995,411,image,high,crio,,1.25.0,,7.10,,,Incorrect handling of the supplementary groups in the CRI-O container engine might lead to sensitive information disclosure or possible data modification if an attacker has direct access to the affected container where supplementary groups are used to set access permissions and is able to execute a binary code in that container.,,2022-08-25 00:00:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-2995,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-34172,411,image,medium,jenkins,,2.346.3,"MIT/X License, GPL/CDDL, ASL2",6.10,fixed in 2.367,,"In Jenkins 2.340 through 2.355 (both inclusive) symbol-based icons unescape previously escaped values of \'tooltip\' parameters, resulting in a cross-site scripting (XSS) vulnerability.",,2022-06-23 17:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-34172,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-34173,411,image,medium,jenkins,,2.346.3,"MIT/X License, GPL/CDDL, ASL2",6.10,fixed in 2.367,,"In Jenkins 2.340 through 2.355 (both inclusive) the tooltip of the build button in list views supports HTML without escaping the job display name, resulting in a cross-site scripting (XSS) vulnerability exploitable by attackers with Job/Configure permission.",,2022-06-23 17:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-34173,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-34175,411,image,high,jenkins,,2.346.3,"MIT/X License, GPL/CDDL, ASL2",7.50,fixed in 2.367,,"Jenkins 2.335 through 2.355 (both inclusive) allows attackers in some cases to bypass a protection mechanism, thereby directly accessing some view fragments containing sensitive information, bypassing any permission checks in the corresponding view.",,2022-06-23 17:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-34175,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41715,411,image,high,go,,1.19.1,,7.50,"fixed in 1.19.2, 1.18.7",,"Programs which compile regular expressions from untrusted sources may be vulnerable to memory exhaustion or denial of service. The parsed regexp representation is linear in the size of the input, but in some cases the constant factor can be as high as 40,000, making relatively small regexps consume much larger amounts of memory. After fix, each regexp being parsed is limited to a 256 MB memory footprint. Regular expressions whose representation would use more space than that are rejected. Normal use of regular expressions is unaffected.",,2022-10-14 15:16:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-41715,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-2880,411,image,high,go,,1.19.1,,7.50,"fixed in 1.19.2, 1.18.7",,"Requests forwarded by ReverseProxy include the raw query parameters from the inbound request, including unparseable parameters rejected by net/http. This could permit query parameter smuggling when a Go proxy forwards a parameter with an unparseable value. After fix, ReverseProxy sanitizes the query parameters in the forwarded query when the outbound request\'s Form field is set after the ReverseProxy. Director function returns, indicating that the proxy has parsed the query parameters. Proxies which do not parse query parameters continue to forward the original query parameters unchanged.",,2022-10-14 15:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-2880,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-2879,411,image,high,go,,1.19.1,,7.50,"fixed in 1.19.2, 1.18.7",,"Reader.Read does not set a limit on the maximum size of file headers. A maliciously crafted archive could cause Read to allocate unbounded amounts of memory, potentially causing resource exhaustion or panics. After fix, Reader.Read limits the maximum size of header blocks to 1 MiB.",,2022-10-14 15:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-2879,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41716,411,image,medium,go,,1.19.1,,5.40,"fixed in 1.19.3, 1.18.8",,"Due to unsanitized NUL values, attackers may be able to maliciously set environment variables on Windows. In syscall.StartProcess and os/exec.Cmd, invalid environment variable values containing NUL values are not properly checked for. A malicious environment variable value can exploit this behavior to set a value for a different environment variable. For example, the environment variable string \""A=B\\x00C=D\"" sets the variables \""A=B\"" and \""C=D\"".",,2022-11-02 16:15:00.000,,,https://pkg.go.dev/vuln/GO-2022-1095,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41717,411,image,medium,go,,1.19.1,,5.30,"fixed in 1.19.4, 1.18.9",,"An attacker can cause excessive memory growth in a Go server accepting HTTP/2 requests. HTTP/2 server connections contain a cache of HTTP header keys sent by the client. While the total number of entries in this cache is capped, an attacker sending very large keys can cause the server to allocate approximately 64 MiB per open connection.",,2022-12-08 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-41717,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-27664,411,image,high,go,,1.18.4,,7.50,"fixed in 1.19.1, 1.18.6",,"In net/http in Go before 1.18.6 and 1.19.x before 1.19.1, attackers can cause a denial of service because an HTTP/2 connection can hang during closing if shutdown were preempted by a fatal error.",,2022-09-06 18:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-27664,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-32189,411,image,high,go,,1.18.4,,7.50,"fixed in 1.18.5, 1.17.13",,"A too-short encoded message can cause a panic in Float.GobDecode and Rat GobDecode in math/big in Go before 1.17.13 and 1.18.5, potentially allowing a denial of service.",,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-32189,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-32190,411,image,high,go,,1.18.4,,7.50,fixed in 1.18.6,,"JoinPath and URL.JoinPath do not remove ../ path elements appended to a relative path. For example, JoinPath(\""https://go.dev\"", \""../go\"") returns the URL \""https://go.dev/../go\"", despite the JoinPath documentation stating that ../ path elements are removed from the result.",,2022-09-13 18:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-32190,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41715,411,image,high,go,,1.18.4,,7.50,"fixed in 1.19.2, 1.18.7",,"Programs which compile regular expressions from untrusted sources may be vulnerable to memory exhaustion or denial of service. The parsed regexp representation is linear in the size of the input, but in some cases the constant factor can be as high as 40,000, making relatively small regexps consume much larger amounts of memory. After fix, each regexp being parsed is limited to a 256 MB memory footprint. Regular expressions whose representation would use more space than that are rejected. Normal use of regular expressions is unaffected.",,2022-10-14 15:16:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-41715,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-2880,411,image,high,go,,1.18.4,,7.50,"fixed in 1.19.2, 1.18.7",,"Requests forwarded by ReverseProxy include the raw query parameters from the inbound request, including unparseable parameters rejected by net/http. This could permit query parameter smuggling when a Go proxy forwards a parameter with an unparseable value. After fix, ReverseProxy sanitizes the query parameters in the forwarded query when the outbound request\'s Form field is set after the ReverseProxy. Director function returns, indicating that the proxy has parsed the query parameters. Proxies which do not parse query parameters continue to forward the original query parameters unchanged.",,2022-10-14 15:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-2880,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-2879,411,image,high,go,,1.18.4,,7.50,"fixed in 1.19.2, 1.18.7",,"Reader.Read does not set a limit on the maximum size of file headers. A maliciously crafted archive could cause Read to allocate unbounded amounts of memory, potentially causing resource exhaustion or panics. After fix, Reader.Read limits the maximum size of header blocks to 1 MiB.",,2022-10-14 15:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-2879,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41716,411,image,medium,go,,1.18.4,,5.40,"fixed in 1.19.3, 1.18.8",,"Due to unsanitized NUL values, attackers may be able to maliciously set environment variables on Windows. In syscall.StartProcess and os/exec.Cmd, invalid environment variable values containing NUL values are not properly checked for. A malicious environment variable value can exploit this behavior to set a value for a different environment variable. For example, the environment variable string \""A=B\\x00C=D\"" sets the variables \""A=B\"" and \""C=D\"".",,2022-11-02 16:15:00.000,,,https://pkg.go.dev/vuln/GO-2022-1095,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41717,411,image,medium,go,,1.18.4,,5.30,"fixed in 1.19.4, 1.18.9",,"An attacker can cause excessive memory growth in a Go server accepting HTTP/2 requests. HTTP/2 server connections contain a cache of HTTP header keys sent by the client. While the total number of entries in this cache is capped, an attacker sending very large keys can cause the server to allocate approximately 64 MiB per open connection.",,2022-12-08 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-41717,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41717,411,image,medium,go,,1.18.8,,5.30,"fixed in 1.19.4, 1.18.9",,"An attacker can cause excessive memory growth in a Go server accepting HTTP/2 requests. HTTP/2 server connections contain a cache of HTTP header keys sent by the client. While the total number of entries in this cache is capped, an attacker sending very large keys can cause the server to allocate approximately 64 MiB per open connection.",,2022-12-08 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-41717,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-28362,411,image,high,go,,1.13.8,,7.50,"fixed in 1.15.4, 1.14.12",,Go before 1.14.12 and 1.15.x before 1.15.4 allows Denial of Service.,,2020-11-18 17:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2020-28362,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30632,411,image,high,go,,1.13.8,,7.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in Glob in path/filepath before Go 1.17.12 and Go 1.18.4 allows an attacker to cause a panic due to stack exhaustion via a path containing a large number of path separators.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30632,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-28131,411,image,high,go,,1.13.8,,7.50,"fixed in 1.18.4, 1.17.12",,"In Decoder.Skip in encoding/xml in Go before 1.17.12 and 1.18.x before 1.18.4, stack exhaustion and a panic can occur via a deeply nested XML document.",,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-28131,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-2880,411,image,high,go,,1.13.8,,7.50,"fixed in 1.19.2, 1.18.7",,"Requests forwarded by ReverseProxy include the raw query parameters from the inbound request, including unparseable parameters rejected by net/http. This could permit query parameter smuggling when a Go proxy forwards a parameter with an unparseable value. After fix, ReverseProxy sanitizes the query parameters in the forwarded query when the outbound request\'s Form field is set after the ReverseProxy. Director function returns, indicating that the proxy has parsed the query parameters. Proxies which do not parse query parameters continue to forward the original query parameters unchanged.",,2022-10-14 15:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-2880,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-24553,411,image,medium,go,,1.13.8,,6.10,"fixed in 1.15.1, 1.14.8",,Go before 1.14.8 and 1.15.x before 1.15.1 allows XSS because text/html is the default for CGI/FCGI handlers that lack a Content-Type header.,,2020-09-02 17:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2020-24553,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-33195,411,image,high,go,,1.13.8,,7.30,"fixed in 1.16.5, 1.15.13",,"Go before 1.15.13 and 1.16.x before 1.16.5 has functions for DNS lookups that do not validate replies from DNS servers, and thus a return value may contain an unsafe injection (e.g., XSS) that does not conform to the RFC1035 format.",,2021-08-02 19:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-33195,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-44716,411,image,high,go,,1.13.8,,7.50,"fixed in 1.17.5, 1.16.12",,net/http in Go before 1.16.12 and 1.17.x before 1.17.5 allows uncontrolled memory consumption in the header canonicalization cache via HTTP/2 requests.,,2022-01-01 05:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-44716,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-1962,411,image,medium,go,,1.13.8,,5.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in the Parse functions in go/parser before Go 1.17.12 and Go 1.18.4 allow an attacker to cause a panic due to stack exhaustion via deeply nested types or declarations.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-1962,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-2879,411,image,high,go,,1.13.8,,7.50,"fixed in 1.19.2, 1.18.7",,"Reader.Read does not set a limit on the maximum size of file headers. A maliciously crafted archive could cause Read to allocate unbounded amounts of memory, potentially causing resource exhaustion or panics. After fix, Reader.Read limits the maximum size of header blocks to 1 MiB.",,2022-10-14 15:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-2879,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-41771,411,image,high,go,,1.13.8,,7.50,"fixed in 1.17.3, 1.16.10",,"ImportedSymbols in debug/macho (for Open or OpenFat) in Go before 1.16.10 and 1.17.x before 1.17.3 Accesses a Memory Location After the End of a Buffer, aka an out-of-bounds slice situation.",,2021-11-08 06:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-41771,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-28367,411,image,high,go,,1.13.8,,7.50,"fixed in 1.15.5, 1.14.12",,Code injection in the go command with cgo before Go 1.14.12 and Go 1.15.5 allows arbitrary code execution at build time via malicious gcc flags specified via a #cgo directive.,,2020-11-18 17:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2020-28367,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-15586,411,image,medium,go,,1.13.8,,5.90,"fixed in 1.14.5, 1.13.13",,"Go before 1.13.13 and 1.14.x before 1.14.5 has a data race in some net/http servers, as demonstrated by the httputil.ReverseProxy Handler, because it reads a request body and writes a response at the same time.",,2020-07-17 16:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2020-15586,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-33197,411,image,medium,go,,1.13.8,,5.30,"fixed in 1.16.5, 1.15.13",,"In Go before 1.15.13 and 1.16.x before 1.16.5, some configurations of ReverseProxy (from net/http/httputil) result in a situation where an attacker is able to drop arbitrary headers.",,2021-08-02 19:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-33197,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30635,411,image,high,go,,1.13.8,,7.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in Decoder.Decode in encoding/gob before Go 1.17.12 and Go 1.18.4 allows an attacker to cause a panic due to stack exhaustion via a message which contains deeply nested structures.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30635,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-33194,411,image,high,go,,1.13.8,,7.50,"fixed in 1.16.5, 1.15.13",,golang.org/x/net before v0.0.0-20210520170846-37e1c6afe023 allows attackers to cause a denial of service (infinite loop) via crafted ParseFragment input.,,2021-05-26 15:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-33194,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-33196,411,image,high,go,,1.13.8,,7.50,"fixed in 1.16.5, 1.15.13",,"In archive/zip in Go before 1.15.13 and 1.16.x before 1.16.5, a crafted file count (in an archive\'s header) can cause a NewReader or OpenReader panic.",,2021-08-02 19:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-33196,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30580,411,image,high,go,,1.13.8,,7.80,"fixed in 1.18.3, 1.17.11",,"Code injection in Cmd.Start in os/exec before Go 1.17.11 and Go 1.18.3 allows execution of any binaries in the working directory named either \""..com\"" or \""..exe\"" by calling Cmd.Run, Cmd.Start, Cmd.Output, or Cmd.CombinedOutput when Cmd.Path is unset.",,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30580,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30629,411,image,low,go,,1.13.8,,3.10,"fixed in 1.18.3, 1.17.11",,Non-random values for ticket_age_add in session tickets in crypto/tls before Go 1.17.11 and Go 1.18.3 allow an attacker that can observe TLS handshakes to correlate successive connections by comparing ticket ages during session resumption.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30629,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-32148,411,image,medium,go,,1.13.8,,6.50,"fixed in 1.18.4, 1.17.12",,"Improper exposure of client IP addresses in net/http before Go 1.17.12 and Go 1.18.4 can be triggered by calling httputil.ReverseProxy.ServeHTTP with a Request.Header map containing a nil value for the X-Forwarded-For header, which causes ReverseProxy to set the client IP as the value of the X-Forwarded-For header.",,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-32148,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30631,411,image,high,go,,1.13.8,,7.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in Reader.Read in compress/gzip before Go 1.17.12 and Go 1.18.4 allows an attacker to cause a panic due to stack exhaustion via an archive containing a large number of concatenated 0-length compressed files.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30631,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30630,411,image,high,go,,1.13.8,,7.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in Glob in io/fs before Go 1.17.12 and Go 1.18.4 allows an attacker to cause a panic due to stack exhaustion via a path which contains a large number of path separators.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30630,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41716,411,image,medium,go,,1.13.8,,5.40,"fixed in 1.19.3, 1.18.8",,"Due to unsanitized NUL values, attackers may be able to maliciously set environment variables on Windows. In syscall.StartProcess and os/exec.Cmd, invalid environment variable values containing NUL values are not properly checked for. A malicious environment variable value can exploit this behavior to set a value for a different environment variable. For example, the environment variable string \""A=B\\x00C=D\"" sets the variables \""A=B\"" and \""C=D\"".",,2022-11-02 16:15:00.000,,,https://pkg.go.dev/vuln/GO-2022-1095,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-3114,411,image,medium,go,,1.13.8,,6.50,"fixed in 1.15.7, 1.14.14",,"In Go before 1.14.14 and 1.15.x before 1.15.7, crypto/elliptic/p224.go can generate incorrect outputs, related to an underflow of the lowest limb during the final complete reduction in the P-224 field.",,2021-01-26 18:16:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-3114,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-31525,411,image,medium,go,,1.13.8,,5.90,"fixed in 1.16.4, 1.15.12",,"net/http in Go before 1.15.12 and 1.16.x before 1.16.4 allows remote attackers to cause a denial of service (panic) via a large header to ReadRequest or ReadResponse. Server, Transport, and Client can each be affected in some configurations.",,2021-05-27 13:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-31525,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41717,411,image,medium,go,,1.13.8,,5.30,"fixed in 1.19.4, 1.18.9",,"An attacker can cause excessive memory growth in a Go server accepting HTTP/2 requests. HTTP/2 server connections contain a cache of HTTP header keys sent by the client. While the total number of entries in this cache is capped, an attacker sending very large keys can cause the server to allocate approximately 64 MiB per open connection.",,2022-12-08 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-41717,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30633,411,image,high,go,,1.13.8,,7.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in Unmarshal in encoding/xml before Go 1.17.12 and Go 1.18.4 allows an attacker to cause a panic due to stack exhaustion via unmarshalling an XML document into a Go struct which has a nested field that uses the \'any\' field tag.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30633,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-16845,411,image,high,go,,1.13.8,,7.50,"fixed in 1.14.7, 1.13.15",,Go before 1.13.15 and 14.x before 1.14.7 can have an infinite read loop in ReadUvarint and ReadVarint in encoding/binary via invalid inputs.,,2020-08-06 18:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2020-16845,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-23773,411,image,high,go,,1.13.8,,7.50,"fixed in 1.17.7, 1.16.14",,cmd/go in Go before 1.16.14 and 1.17.x before 1.17.7 can misinterpret branch names that falsely appear to be version tags. This can lead to incorrect access control if an actor is supposed to be able to create branches but not tags.,,2022-02-11 01:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-23773,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-39293,411,image,high,go,,1.13.8,,7.50,"fixed in 1.17.1, 1.16.8",,"In archive/zip in Go before 1.16.8 and 1.17.x before 1.17.1, a crafted archive header (falsely designating that many files are present) can cause a NewReader or OpenReader panic. NOTE: this issue exists because of an incomplete fix for CVE-2021-33196.",,2022-01-24 01:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-39293,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-1705,411,image,medium,go,,1.13.8,,6.50,"fixed in 1.18.4, 1.17.12",,Acceptance of some invalid Transfer-Encoding headers in the HTTP/1 client in net/http before Go 1.17.12 and Go 1.18.4 allows HTTP request smuggling if combined with an intermediate server that also improperly fails to reject the header as invalid.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-1705,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-27664,411,image,high,go,,1.13.8,,7.50,"fixed in 1.19.1, 1.18.6",,"In net/http in Go before 1.18.6 and 1.19.x before 1.19.1, attackers can cause a denial of service because an HTTP/2 connection can hang during closing if shutdown were preempted by a fatal error.",,2022-09-06 18:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-27664,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-27918,411,image,high,go,,1.13.8,,7.50,"fixed in 1.16.1, 1.15.9",,"encoding/xml in Go before 1.15.9 and 1.16.x before 1.16.1 has an infinite loop if a custom TokenReader (for xml.NewTokenDecoder) returns EOF in the middle of an element. This can occur in the Decode, DecodeElement, or Skip method.",,2021-03-11 00:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-27918,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-23806,411,image,critical,go,,1.13.8,,9.10,"fixed in 1.17.7, 1.16.14",,Curve.IsOnCurve in crypto/elliptic in Go before 1.16.14 and 1.17.x before 1.17.7 can incorrectly return true in situations with a big.Int value that is not a valid field element.,,2022-02-11 01:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-23806,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-28327,411,image,high,go,,1.13.8,,7.50,"fixed in 1.18.1, 1.17.9",,The generic P-256 feature in crypto/elliptic in Go before 1.17.9 and 1.18.x before 1.18.1 allows a panic via long scalar input.,,2022-04-20 10:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-28327,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-29510,411,image,medium,go,,1.13.8,,5.60,fixed in 1.15.1,,"The encoding/xml package in Go versions 1.15 and earlier does not correctly preserve the semantics of directives during tokenization round-trips, which allows an attacker to craft inputs that behave in conflicting ways during different stages of processing in affected downstream applications.",,2020-12-14 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2020-29510,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-38297,411,image,critical,go,,1.13.8,,9.80,"fixed in 1.17.2, 1.16.9",,"Go before 1.16.9 and 1.17.x before 1.17.2 has a Buffer Overflow via large arguments in a function invocation from a WASM module, when GOARCH=wasm GOOS=js is used.",,2021-10-18 06:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-38297,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-23772,411,image,high,go,,1.13.8,,7.50,"fixed in 1.17.7, 1.16.14",,Rat.SetString in math/big in Go before 1.16.14 and 1.17.x before 1.17.7 has an overflow that can lead to Uncontrolled Memory Consumption.,,2022-02-11 01:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-23772,false
