Incident Type,Status,Severity,Category,Violation ID,Title,Benchmarks,Custom Policy,Reachability,Reachability Details,Encryption,Encryption Details,Traced,First Detection Date,Resource,Source ID,Details
Violation,OPEN,LOW,Networking,BC_AWS_NETWORKING_51,Ensure that Security Groups are attached to another resource,Best practices,No,PRIVATE,"{}",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:security-group/sg-08805ae153055b952,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_NETWORKING_51&status=OPEN
Violation,OPEN,LOW,Networking,BC_AWS_NETWORKING_51,Ensure that Security Groups are attached to another resource,Best practices,No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:security-group/sg-0087f0fad84dc74d3,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_NETWORKING_51&status=OPEN
Violation,OPEN,LOW,Networking,BC_AWS_NETWORKING_51,Ensure that Security Groups are attached to another resource,Best practices,No,PRIVATE,"{}",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:security-group/sg-09cde04fbec5d5e8e,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_NETWORKING_51&status=OPEN
Violation,OPEN,LOW,Networking,BC_AWS_NETWORKING_51,Ensure that Security Groups are attached to another resource,Best practices,No,PRIVATE,"152.57.188.105/32",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:security-group/sg-01fb69f0bb6c82d23,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_NETWORKING_51&status=OPEN
Violation,OPEN,LOW,Networking,BC_AWS_NETWORKING_51,Ensure that Security Groups are attached to another resource,Best practices,No,PRIVATE,"{}",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:security-group/sg-04ba5ccac34afeab8,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_NETWORKING_51&status=OPEN
Violation,OPEN,LOW,Networking,BC_AWS_NETWORKING_51,Ensure that Security Groups are attached to another resource,Best practices,No,PRIVATE,"{}",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:security-group/sg-0578d7a9d071e6923,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_NETWORKING_51&status=OPEN
Violation,OPEN,LOW,Networking,BC_AWS_NETWORKING_65,Ensure CloudFront distribution has a strict security headers policy attached,Best practices,No,,,,,,2022-04-13,arn:aws:cloudfront::034025401910:distribution/E2MFU80YX6YBGJ,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_NETWORKING_65&status=OPEN
Violation,OPEN,LOW,Networking,BC_AWS_NETWORKING_65,Ensure CloudFront distribution has a strict security headers policy attached,Best practices,No,,,,,,2022-04-13,arn:aws:cloudfront::034025401910:distribution/EFCGA7MNK1PVB,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_NETWORKING_65&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PRIVATE,""{"10.255.0.0/16","44.233.97.176/32"}"",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:instance/i-0c03c25179d5d4253,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:instance/i-09c2116514bc9f867,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PRIVATE,""{"10.255.0.0/16","44.233.97.176/32"}"",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:instance/i-02b420d9f6450a6f0,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PRIVATE,""{"10.255.0.0/16","52.25.116.1/32"}"",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:instance/i-0db79afbf388bd415,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:instance/i-03ddf67e29b0a6c86,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:instance/i-0ec05a0aad65c2847,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PRIVATE,""{"10.255.0.0/16","34.74.226.0/24","34.74.90.64/28","52.10.120.218/32","52.11.5.70/32","54.184.27.11/32"}"",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:instance/i-0d411ae3161c507c2,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-00802b3b75f834568,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-07b6fc8dbc46c8646,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PRIVATE,""{"10.255.0.0/16","52.25.116.1/32"}"",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:instance/i-0201ea78219a63710,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:instance/i-01dd4a7ad4e14110e,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-08ab02cf58509dc61,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,""{"10.0.0.0/8","52.25.151.49/32"}"",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-049ae7358b9fb0c8f,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-082374f7dfc3f8d8c,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-0b9a558de63327a44,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-0d7e2088d5d9ab9bb,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PRIVATE,""{"219.91.191.173/32","219.91.196.19/32","35.155.184.88/32","47.9.180.11/32","61.2.224.121/32"}"",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-0bbf17ad95d9510d2,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-0c21fcf0259cbe52b,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-0c56226b11ffe65a5,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-0c6a7fb0a6a6f895c,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-0e4a6b20815953a3d,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-0afc2aae5f313e7cf,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-0da6742faca07588a,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-04ea1eca4cb490058,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-035e1a59c05488632,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PRIVATE,""{"152.57.187.189/32","44.228.140.108/32","52.10.120.218/32","52.11.5.70/32","52.34.193.241/32","54.184.160.94/32","54.201.143.48/32"}"",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-02bf6b7dd136b20a3,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:launch-template/lt-0505e7861753cb637,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:launch-template/lt-0c5fa4203b80d5f39,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,,,,2022-04-13,arn:aws:ec2:us-west-2:034025401910:launch-template/lt-0e486513906b9e2ac,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,HIGH,Public,BC_AWS_PUBLIC_12,EC2 instance should not have public IP,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,PUBLIC,"{}",,,,2022-04-13,arn:aws:ec2:us-east-2:034025401910:instance/i-003c031563e12002b,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_PUBLIC_12&status=OPEN
Violation,OPEN,MEDIUM,General,BC_AWS_LOGGING_22,Ensure the ELBv2 (Application/Network) has access logging enabled,Best practices,No,PUBLIC,"{}",,,,2022-04-13,arn:aws:elasticloadbalancing:us-east-2:034025401910:loadbalancer/app/tco-public-alb/ffbf7fbabe3110fb,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_LOGGING_22&status=OPEN
Violation,OPEN,MEDIUM,General,BC_AWS_LOGGING_22,Ensure the ELBv2 (Application/Network) has access logging enabled,Best practices,No,PUBLIC,"{}",,,,2022-04-13,arn:aws:elasticloadbalancing:us-west-2:034025401910:loadbalancer/app/dev-alb-pbe/d9d5506b7d06cf4d,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_LOGGING_22&status=OPEN
Violation,OPEN,MEDIUM,General,BC_AWS_LOGGING_22,Ensure the ELBv2 (Application/Network) has access logging enabled,Best practices,No,PUBLIC,"{}",,,,2022-04-13,arn:aws:elasticloadbalancing:us-west-2:034025401910:loadbalancer/app/qa-alb-pbe/324c8b5b8c55e750,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_LOGGING_22&status=OPEN
Violation,OPEN,MEDIUM,General,BC_AWS_LOGGING_22,Ensure the ELBv2 (Application/Network) has access logging enabled,Best practices,No,PUBLIC,"{}",,,,2022-04-13,arn:aws:elasticloadbalancing:us-west-2:034025401910:loadbalancer/app/grafana/52169c826fe159b7,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_LOGGING_22&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_24,Ensure S3 bucket policy does not lockout all but root user. (Prevent lockouts needing root account fixes),Best practices,No,,,,,,2022-04-13,arn:aws:s3::034025401910:policy/elasticbeanstalk-ap-south-1-034025401910,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_24&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:us-west-1:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:us-west-1:034025401910:function:Avid-CloudTrail-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:us-west-2:034025401910:function:Serverless-CloudWatch-Logs-To-S3-Exporter,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:us-east-2:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:us-west-2:034025401910:function:testemail,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:ap-southeast-1:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:ap-southeast-2:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:eu-north-1:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:eu-west-1:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:eu-west-2:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:us-east-1:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:eu-west-3:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:sa-east-1:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:ap-south-1:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:ap-northeast-2:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:ap-northeast-1:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_65,Ensure that AWS Lambda function is configured inside a VPC,Best practices,No,,,,,,2022-04-13,arn:aws:lambda:ca-central-1:034025401910:function:Avid-VPC-LOGS-function,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_65&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_LOGGING_28,Ensure that enhanced monitoring is enabled for Amazon RDS instances,Best practices,No,PUBLIC,"{}",,,,2022-04-13,arn:aws:rds:us-west-2:034025401910:db:qa-aurora-node0,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_LOGGING_28&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_LOGGING_28,Ensure that enhanced monitoring is enabled for Amazon RDS instances,Best practices,No,PUBLIC,"{}",,,,2022-04-13,arn:aws:rds:us-west-2:034025401910:db:dev-aurora-node0,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_LOGGING_28&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_52,Ensure DynamoDB Tables are encrypted using KMS,Best practices,No,,,ENCRYPTED,Default KMS,,2022-04-13,arn:aws:dynamodb:us-east-2:034025401910:table/dmsdemo,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_52&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_52,Ensure DynamoDB Tables are encrypted using KMS,Best practices,No,,,ENCRYPTED,Default KMS,,2022-04-13,arn:aws:dynamodb:us-east-2:034025401910:table/orders,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_52&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_45,Ensure that Amazon ElastiCache Redis clusters have automatic backup turned on,Best practices,No,MISSING,"{}",,,,2022-04-13,arn:aws:elasticache:us-west-2:034025401910:cluster:qa-redis-001,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_45&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_45,Ensure that Amazon ElastiCache Redis clusters have automatic backup turned on,Best practices,No,MISSING,"{}",,,,2022-04-13,arn:aws:elasticache:us-west-2:034025401910:cluster:qa-redis-002,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_45&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_45,Ensure that Amazon ElastiCache Redis clusters have automatic backup turned on,Best practices,No,MISSING,"{}",,,,2022-04-13,arn:aws:elasticache:us-west-2:034025401910:cluster:dev-redis-001,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_45&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_45,Ensure that Amazon ElastiCache Redis clusters have automatic backup turned on,Best practices,No,MISSING,"{}",,,,2022-04-13,arn:aws:elasticache:us-west-2:034025401910:cluster:dev-redis-002,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_45&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_68,Ensure that EC2 is EBS optimized,Best practices,No,PRIVATE,""{"10.255.0.0/16","44.233.97.176/32","sg-05c3253dec69017c8"}"",,,,2022-04-14,arn:aws:ec2:us-west-2:034025401910:instance/i-0d37719b4bd0591ba,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_68&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_68,Ensure that EC2 is EBS optimized,Best practices,No,PUBLIC,"{}",,,,2022-04-14,arn:aws:ec2:us-west-2:034025401910:instance/i-057242742d54a3c72,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_68&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_68,Ensure that EC2 is EBS optimized,Best practices,No,PUBLIC,"{}",,,,2022-04-14,arn:aws:ec2:us-west-2:034025401910:instance/i-0b1fb4aa839e22a85,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_68&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_68,Ensure that EC2 is EBS optimized,Best practices,No,PRIVATE,""{"10.255.0.0/16","44.233.97.176/32","sg-08a8fc2537f8c491a"}"",,,,2022-04-14,arn:aws:ec2:us-west-2:034025401910:instance/i-08ee857ad342961d7,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_68&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_68,Ensure that EC2 is EBS optimized,Best practices,No,PUBLIC,"{}",,,,2022-04-14,arn:aws:ec2:us-west-2:034025401910:instance/i-0b2110e3b7f015ed0,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_68&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_68,Ensure that EC2 is EBS optimized,Best practices,No,PRIVATE,""{"10.255.0.0/16","44.233.97.176/32","sg-08a8fc2537f8c491a"}"",,,,2022-04-14,arn:aws:ec2:us-west-2:034025401910:instance/i-00c2bb5808ff5d45a,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_68&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_68,Ensure that EC2 is EBS optimized,Best practices,No,PRIVATE,""{"10.255.0.0/16","44.233.97.176/32","52.25.116.1/32","sg-05c3253dec69017c8","sg-0af41875e929237b5"}"",,,,2022-04-14,arn:aws:ec2:us-west-2:034025401910:instance/i-042f82a6f1a21ef12,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_68&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_68,Ensure that EC2 is EBS optimized,Best practices,No,PUBLIC,"{}",,,,2022-04-14,arn:aws:ec2:us-west-2:034025401910:instance/i-085fdb75bb75f7861,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_68&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_68,Ensure that EC2 is EBS optimized,Best practices,No,PRIVATE,""{"10.255.0.0/16","44.233.97.176/32","sg-08a8fc2537f8c491a"}"",,,,2022-04-14,arn:aws:ec2:us-west-2:034025401910:instance/i-0057567804df5547f,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_68&status=OPEN
